dExpParam,dMutationStrength,dFracKilled,dMetabolicCost,gtime,tbirth,nest_id,neststock,mom_id,num_steal,num_sucsteal,num_forage,num_sucforage,num_rentry,num_sucrentry,num_raid,num_sucraid,num_actions,int,slope,offspring,neutral_gene,popavg_dist,cue0,cue1,cue2,cue3,cue4
0.01,0.01,0.4,40,120.77,101.49,128,-0.00366744,125,1,0,11,10,10,4,0,0,0,0.0111674,0.996769,1,0.113908,0.00025957,85.377,73.6058,23.9507,69.2146,94.2252,
0.01,0.01,0.4,40,120.77,103.188,131,-0.622309,129,0,0,12,12,8,2,0,0,0,0.00428111,0.995231,0,0.110758,0.000242331,85.3603,73.6171,23.9778,69.2278,94.2179,
0.01,0.01,0.4,40,120.77,102.191,129,-0.691711,128,0,0,12,12,8,2,0,0,0,0.0224502,0.990249,2,0.112265,0.000208818,85.3548,73.6056,23.9605,69.2114,94.2249,
0.01,0.01,0.4,40,120.77,103.003,130,-0.0693366,129,0,0,12,12,9,4,0,0,0,-0.0013957,1.00056,2,0.100844,0.000187939,85.3435,73.623,23.9705,69.2059,94.23,
0.01,0.01,0.4,40,120.77,104.142,133,-0.802635,130,0,0,13,13,10,6,0,0,0,-0.00671132,0.995454,1,0.0925266,0.000179483,85.3319,73.6217,23.973,69.2181,94.2326,
0.01,0.01,0.4,40,120.77,104.037,132,-0.403928,130,3,1,12,9,10,6,4,1,0,-0.00500369,1.00712,2,0.0824888,0.000159622,85.3342,73.6323,23.9742,69.1918,94.2318,
0.01,0.01,0.4,40,120.77,105.989,134,-1.31482,132,1,0,10,9,9,1,1,1,0,-0.0196302,0.991886,0,0.0785119,0.000190537,85.34,73.6331,23.9797,69.2044,94.2499,
0.01,0.01,0.4,40,120.77,106.643,135,-0.624656,133,3,1,11,8,9,3,2,1,0,-0.00626518,0.994961,1,0.101817,0.000156716,85.3318,73.6209,23.9824,69.2021,94.2222,
0.01,0.01,0.4,40,120.77,106.888,136,-0.0130824,132,1,1,12,11,9,5,6,1,0,-0.00446285,1.00472,1,0.0946299,0.000193348,85.3177,73.6315,23.9534,69.2049,94.2251,
0.01,0.01,0.4,40,120.77,107.322,137,-0.646733,136,3,0,11,8,9,2,3,0,0,0.00122777,1.0124,1,0.100193,0.000199879,85.3088,73.6436,23.9467,69.208,94.2336,
0.01,0.01,0.4,40,120.77,110.423,139,-0.613419,137,2,0,11,9,9,3,1,1,0,0.0236421,1.00205,1,0.0992278,0.000240962,85.3068,73.6291,23.9427,69.2283,94.2128,
0.01,0.01,0.4,40,120.77,110.459,140,-1.06845,138,4,0,12,8,9,4,1,1,0,0.0119364,1.03941,2,0.11538,0.000161242,85.3145,73.6095,23.9821,69.2196,94.2082,
0.01,0.01,0.4,40,120.77,110.013,138,-0.671613,135,3,1,11,8,9,4,2,2,0,-0.00472667,0.990258,1,0.107269,0.000168489,85.3259,73.6163,23.9828,69.2062,94.2071,
0.01,0.01,0.4,40,120.77,112.242,142,-0.655124,139,4,3,12,8,8,3,3,1,0,-0.0144456,0.994848,0,0.0967335,0.000253458,85.306,73.6219,23.9262,69.2144,94.1988,
0.01,0.01,0.4,40,120.77,111.505,141,-1.04754,140,4,4,12,8,9,4,4,1,0,0.00720658,0.997298,0,0.109065,0.000150685,85.3161,73.6079,23.9766,69.2153,94.2165,
0.01,0.01,0.4,40,120.77,112.675,143,-0.643837,140,2,1,11,9,9,5,7,3,0,-0.00992486,1.00618,1,0.130625,9.96417e-05,85.2996,73.6076,23.9952,69.2086,94.2173,
0.01,0.01,0.4,40,120.77,114.244,146,-0.310251,145,2,1,11,9,8,2,2,1,0,-0.00384253,1.00574,1,0.149327,3.48951e-05,85.2924,73.6009,24.0121,69.1867,94.2251,
0.01,0.01,0.4,40,120.77,114.089,144,-1.38249,143,4,1,13,9,9,4,1,0,0,0.00581919,1.00922,2,0.128774,8.63162e-05,85.2954,73.6015,23.996,69.1996,94.2149,
0.01,0.01,0.4,40,120.77,114.141,145,-0.258431,144,4,2,11,7,8,3,3,2,0,0.0117749,0.998656,1,0.138196,0.000102845,85.2936,73.6005,23.9931,69.2061,94.2137,
0.01,0.01,0.4,40,120.77,115.076,147,-0.785042,146,0,0,13,13,10,6,0,0,0,-0.00924979,1.00938,1,0.143048,5.41453e-05,85.3027,73.6076,24.0068,69.1967,94.2223,
0.01,0.01,0.4,40,140.945,118.716,151,-0.655527,149,2,0,11,9,9,3,1,1,0,-0.00884489,1.00316,1,0.139649,0.000232843,85.3053,73.6053,24.0288,69.1725,94.2376,
0.01,0.01,0.4,40,140.945,117.905,149,-1.00951,147,3,2,12,9,9,4,4,1,0,-0.00344685,1.00136,1,0.147915,0.00026422,85.3047,73.6033,24.0194,69.1925,94.238,
0.01,0.01,0.4,40,140.945,116.291,148,-0.803198,144,1,1,13,12,10,7,3,1,0,-0.00268822,0.986586,1,0.14722,0.000337548,85.2977,73.5986,23.9835,69.1968,94.2297,
0.01,0.01,0.4,40,140.945,118.306,150,-0.169914,148,2,0,13,11,11,9,2,1,0,0.0200995,1.00316,0,0.166312,0.000309577,85.3043,73.5916,23.9933,69.2091,94.2379,
0.01,0.01,0.4,40,140.945,119.207,152,-0.630143,151,6,5,11,5,9,3,3,1,0,-0.00552184,1.01765,2,0.134507,0.000224282,85.3042,73.6017,24.0358,69.1652,94.2413,
0.01,0.01,0.4,40,140.945,121.784,153,-0.538938,152,4,2,8,4,4,0,10,9,0,0.0012251,0.990198,2,0.112735,0.000215081,85.3136,73.5967,24.0281,69.1582,94.248,
0.01,0.01,0.4,40,140.945,122.377,154,-0.0816602,153,7,4,9,2,7,1,10,4,0,0.015579,1.00568,0,0.115273,0.00020509,85.3225,73.5882,24.0297,69.1474,94.2468,
0.01,0.01,0.4,40,140.945,122.559,155,-0.519576,153,7,3,9,2,8,1,7,3,0,-0.00568205,0.998935,1,0.112255,0.000183265,85.3113,73.5923,24.0397,69.1669,94.2477,
0.01,0.01,0.4,40,140.945,123.083,156,-1.29702,152,5,2,12,7,7,3,3,3,0,0.00245024,1.01224,0,0.140994,0.000222454,85.2942,73.5875,24.0275,69.169,94.2428,
0.01,0.01,0.4,40,140.945,124.156,157,-0.925887,155,8,5,10,2,8,1,3,2,0,0.0172238,1.01135,2,0.120468,0.000185998,85.3265,73.5974,24.0329,69.161,94.2484,
0.01,0.01,0.4,40,140.945,124.887,158,-1.29954,157,5,2,10,5,9,2,5,2,0,0.00793711,1.00447,1,0.122522,0.000163629,85.3188,73.5773,24.0443,69.1567,94.2444,
0.01,0.01,0.4,40,140.945,125.41,160,-0.918868,157,6,3,10,4,8,0,3,1,0,0.00567495,1.01153,0,0.105617,0.000184557,85.3088,73.5924,24.0484,69.1693,94.2382,
0.01,0.01,0.4,40,140.945,125.386,159,-1.2568,158,7,5,12,5,7,3,5,3,0,-0.0169619,1.00259,3,0.121327,0.000187646,85.3368,73.5787,24.0266,69.1569,94.2286,
0.01,0.01,0.4,40,140.945,126.099,162,-1.30354,159,1,1,11,10,8,3,4,3,0,0.0180107,0.997447,1,0.117904,0.000217614,85.3277,73.58,24.0106,69.155,94.2361,
0.01,0.01,0.4,40,140.945,126.001,161,-1.2809,159,5,4,11,6,8,2,3,2,0,-0.0114104,1.00246,0,0.117284,0.000168206,85.3283,73.5685,24.0274,69.1657,94.246,
0.01,0.01,0.4,40,140.945,129.478,165,-0.527168,162,3,1,10,7,7,1,4,3,0,-0.0121639,0.993357,0,0.11368,0.000173493,85.3351,73.5762,24.0133,69.1662,94.2416,
0.01,0.01,0.4,40,140.945,129.785,166,-1.03357,164,5,3,12,7,9,3,1,0,0,0.0148954,0.986887,1,0.114076,9.16508e-05,85.3439,73.5781,24.0364,69.1583,94.2763,
0.01,0.01,0.4,40,140.945,129.946,167,-1.30817,166,2,0,10,8,9,2,2,2,0,0.00101597,0.995463,0,0.130026,0.000143036,85.337,73.5574,24.0355,69.1616,94.2617,
0.01,0.01,0.4,40,140.945,128.945,163,-0.705926,159,0,0,11,11,9,3,4,1,0,-0.0100101,1.02833,1,0.106099,0.00013207,85.3422,73.5768,24.0309,69.1558,94.2565,
0.01,0.01,0.4,40,140.945,129.137,164,-0.0392635,163,1,1,12,11,9,5,3,1,0,0.0080077,1.001,2,0.113655,0.000100598,85.3475,73.5733,24.0463,69.1497,94.2659,
0.01,0.01,0.4,40,140.945,132.954,168,-0.999488,164,1,0,11,10,10,3,0,0,0,-0.00561101,0.997061,3,0.109949,8.7511e-05,85.3414,73.558,24.0562,69.1655,94.2707,
0.01,0.01,0.4,40,140.945,133.604,171,-0.614758,168,3,2,12,9,8,2,0,0,0,-0.0061011,1.00154,0,0.1057,0.000123896,85.3422,73.5476,24.0465,69.1763,94.3013,
0.01,0.01,0.4,40,140.945,133.376,170,-1.29888,169,2,0,12,10,7,2,2,2,0,0.00810329,1.01236,0,0.124607,0.000130619,85.3297,73.5497,24.0489,69.1682,94.2653,
0.01,0.01,0.4,40,140.945,134.585,172,-0.293043,168,1,1,11,10,8,3,5,2,0,0.00372144,1.0147,1,0.123766,0.000102029,85.3454,73.5618,24.0568,69.1423,94.2754,
0.01,0.01,0.4,40,140.945,133.349,169,-1.05345,168,2,1,11,9,10,5,5,2,0,-0.00420167,1.01755,2,0.122623,0.000101929,85.3445,73.5609,24.0483,69.1666,94.2613,
0.01,0.01,0.4,40,140.945,136.221,173,-0.296398,172,3,3,11,8,8,2,1,1,0,-0.0102078,1.02436,1,0.122563,0.000113249,85.3537,73.5683,24.043,69.1406,94.2683,
0.01,0.01,0.4,40,140.945,136.962,174,-0.0398466,173,2,1,11,9,10,6,3,2,0,0.00754044,0.998598,1,0.117211,9.03364e-05,85.3514,73.5729,24.0477,69.1484,94.2693,
0.01,0.01,0.4,40,161.148,137.107,175,-1.0432,169,5,1,11,6,10,4,4,1,0,-0.00402128,0.985767,2,0.118373,0.0001066,85.3616,73.5692,24.0678,69.1689,94.2874,
0.01,0.01,0.4,40,161.148,138.039,177,-1.27799,175,3,3,10,7,9,1,4,1,0,0.000887563,1.00617,1,0.112783,0.000151539,85.361,73.562,24.0733,69.1818,94.2924,
0.01,0.01,0.4,40,161.148,137.923,176,-0.283944,174,2,1,11,9,8,3,6,2,0,-0.000582334,1.00086,0,0.118517,0.000176288,85.3547,73.5776,24.0565,69.1472,94.2406,
0.01,0.01,0.4,40,161.148,139.734,178,-0.553223,175,7,1,9,2,8,1,7,3,0,0.00783107,1.00212,1,0.105238,0.000172305,85.353,73.5861,24.0677,69.191,94.2874,
0.01,0.01,0.4,40,161.148,141.268,180,-1.24022,177,5,2,11,6,8,1,2,1,0,-0.00190527,0.999997,1,0.11466,0.00013386,85.3621,73.5522,24.0624,69.175,94.285,
0.01,0.01,0.4,40,161.148,140.161,179,-1.33149,178,7,3,11,4,8,1,5,1,0,0.00565404,1.01032,0,0.101927,0.000162704,85.3544,73.5871,24.0618,69.1883,94.2843,
0.01,0.01,0.4,40,161.148,142.367,182,-0.249427,181,1,0,10,9,9,4,5,3,0,-0.00086206,0.989361,0,0.126688,0.000207908,85.3746,73.5495,24.0928,69.1961,94.2754,
0.01,0.01,0.4,40,161.148,141.787,181,-1.28496,180,5,2,12,7,7,1,2,1,0,0.0216301,0.999521,3,0.121288,0.000139564,85.3798,73.563,24.0769,69.1906,94.2827,
0.01,0.01,0.4,40,161.148,144.033,184,-1.25483,181,4,3,10,6,9,1,2,1,0,-0.0121469,0.993751,0,0.10915,0.000164921,85.3653,73.5719,24.0853,69.1927,94.2848,
0.01,0.01,0.4,40,161.148,143.554,183,-0.019149,181,2,0,12,10,9,5,1,1,0,0.00185878,0.997016,1,0.12134,0.000175649,85.401,73.5604,24.0743,69.1926,94.272,
0.01,0.01,0.4,40,161.148,144.359,185,-1.05677,183,2,2,11,9,10,5,3,2,0,-0.011676,0.999342,1,0.135116,0.000190137,85.4042,73.5603,24.0843,69.1828,94.2656,
0.01,0.01,0.4,40,161.148,146.105,187,-0.0952578,186,2,1,13,11,8,4,0,0,0,0.0145201,0.988038,0,0.116762,0.000136062,85.3943,73.5537,24.0674,69.1794,94.2795,
0.01,0.01,0.4,40,161.148,146.556,188,-0.209632,186,3,2,13,10,11,8,2,0,0,0.00530366,1.00659,0,0.147867,0.000156069,85.4122,73.5586,24.0583,69.1698,94.2598,
0.01,0.01,0.4,40,161.148,145.984,186,-0.104749,185,1,1,11,10,10,5,4,1,0,0.00208834,0.995237,4,0.137783,0.000161768,85.4018,73.5602,24.0759,69.1804,94.2721,
0.01,0.01,0.4,40,161.148,146.934,189,-0.895088,186,3,2,10,7,8,2,8,3,0,-0.00702067,1.0076,2,0.132712,0.00014101,85.3995,73.5515,24.0683,69.1704,94.2753,
0.01,0.01,0.4,40,161.148,147.476,190,-0.259449,186,5,2,11,6,8,4,3,3,0,-0.00802785,0.999901,0,0.140604,0.000164481,85.3995,73.5629,24.0811,69.1875,94.2775,
0.01,0.01,0.4,40,161.148,151.019,192,-1.33072,189,5,1,11,6,8,1,2,1,0,-0.00165198,1.02128,1,0.155927,0.000145544,85.4077,73.5449,24.0682,69.1626,94.2791,
0.01,0.01,0.4,40,161.148,150.458,191,-0.237571,189,4,2,10,6,9,4,4,3,0,-0.0217965,0.998431,0,0.142381,0.0001728,85.4155,73.5537,24.0747,69.1758,94.2789,
0.01,0.01,0.4,40,161.148,152.41,195,-0.69212,194,1,0,11,10,9,2,0,0,0,0.0135896,1.00971,2,0.159627,0.000133283,85.4036,73.533,24.0475,69.1715,94.2835,
0.01,0.01,0.4,40,161.148,151.96,194,-0.638143,193,2,1,11,9,9,3,2,1,0,-0.00309103,0.998043,1,0.160212,0.000160623,85.406,73.5289,24.0636,69.1576,94.2999,
0.01,0.01,0.4,40,161.148,151.912,193,-0.419938,192,0,0,12,12,10,8,3,3,0,0.0107962,1.00323,1,0.158515,0.00017535,85.4175,73.5306,24.0682,69.1662,94.2861,
0.01,0.01,0.4,40,161.148,153.794,196,-1.09277,195,4,2,11,7,10,4,2,1,0,-0.00099742,1.02695,0,0.148731,0.000129109,85.408,73.5215,24.0309,69.1663,94.2805,
0.01,0.01,0.4,40,161.148,155.899,199,-0.472559,197,4,3,10,6,7,0,4,2,0,-0.00168473,0.98745,0,0.152296,7.53862e-05,85.3877,73.5633,24.0406,69.1738,94.273,
0.01,0.01,0.4,40,161.148,154.624,197,-1.15048,195,7,3,9,2,7,2,8,6,0,-0.000309661,1.01781,4,0.164995,7.32547e-05,85.3919,73.5589,24.0363,69.1729,94.2778,
0.01,0.01,0.4,40,161.148,155.634,198,-0.636147,197,7,4,12,5,8,3,3,1,0,0.0103497,0.978792,0,0.159891,8.78339e-05,85.3763,73.555,24.0539,69.1662,94.2915,
0.01,0.01,0.4,40,181.26,157.589,201,-0.49081,200,5,4,10,5,7,1,9,3,0,-0.0023722,1.00109,0,0.151692,0.000252014,85.3569,73.5701,24.0295,69.135,94.2811,
0.01,0.01,0.4,40,181.26,156.494,200,-1.11463,197,8,3,10,2,6,0,7,4,0,-0.00672009,0.981824,3,0.153845,0.000175084,85.3818,73.5777,24.0302,69.1646,94.2906,
0.01,0.01,0.4,40,181.26,158.709,202,-0.307312,197,8,3,11,3,8,2,5,1,0,0.00156806,0.995623,1,0.166581,0.000189904,85.3915,73.5553,24.0265,69.1679,94.2819,
0.01,0.01,0.4,40,181.26,159.575,203,-0.896524,202,6,2,10,4,8,3,9,4,0,0.00676978,0.998712,0,0.160281,0.000180387,85.4035,73.5529,24.0306,69.1654,94.2916,
0.01,0.01,0.4,40,181.26,161.479,205,-0.556391,200,3,2,10,7,7,2,8,4,0,5.73616e-06,1.01459,1,0.166378,0.000211766,85.3735,73.5786,24.0213,69.1589,94.294,
0.01,0.01,0.4,40,181.26,159.833,204,-1.11879,200,7,4,9,2,7,0,8,4,0,-0.0114726,0.986861,1,0.135653,0.000157684,85.3869,73.5937,24.0266,69.157,94.2885,
0.01,0.01,0.4,40,181.26,161.869,206,-0.459106,204,6,4,10,4,7,1,4,3,0,-0.000355715,0.996862,1,0.131929,0.000202259,85.3688,73.5861,24.0244,69.151,94.2856,
0.01,0.01,0.4,40,181.26,162.487,207,-0.72793,205,8,2,9,1,6,0,6,5,0,0.0165933,1.00549,2,0.170884,0.000182542,85.3753,73.578,24.0411,69.1617,94.2976,
0.01,0.01,0.4,40,181.26,162.877,208,-0.298188,207,6,6,10,4,9,2,2,1,0,0.0030382,0.989743,0,0.171576,0.000203097,85.3865,73.5801,24.0214,69.1609,94.3047,
0.01,0.01,0.4,40,181.26,164.277,209,-0.0798765,207,5,3,12,7,9,5,2,1,0,-0.000193752,1.01075,1,0.164667,0.000157943,85.3616,73.5806,24.0562,69.1671,94.2856,
0.01,0.01,0.4,40,181.26,165.294,211,-0.920528,209,5,2,10,5,8,2,6,3,0,0.00730131,0.993522,1,0.150618,0.000145345,85.3749,73.5749,24.0756,69.1602,94.2844,
0.01,0.01,0.4,40,181.26,165.376,212,-1.08506,211,6,3,10,4,6,0,6,4,0,-0.00371756,1.00762,1,0.154472,0.000112551,85.3764,73.5887,24.0708,69.1573,94.2789,
0.01,0.01,0.4,40,181.26,166.348,213,-0.278497,212,6,2,11,5,8,2,1,1,0,0.0108831,0.99298,1,0.16696,0.00016139,85.3499,73.6049,24.0763,69.1495,94.2892,
0.01,0.01,0.4,40,181.26,164.356,210,-0.541681,206,5,4,10,5,7,1,11,3,0,0.000276306,1.01793,1,0.145378,0.000241591,85.3563,73.5925,24.0328,69.1533,94.3174,
0.01,0.01,0.4,40,181.26,169.436,215,-0.62822,210,1,1,12,11,8,4,3,2,0,-0.000977736,1.02331,2,0.154607,0.000248041,85.3709,73.5849,24.0235,69.1414,94.3076,
0.01,0.01,0.4,40,181.26,169.607,216,-0.701801,215,1,0,12,11,8,4,4,2,0,0.0177997,0.990359,0,0.151912,0.00024624,85.3625,73.5822,24.026,69.1419,94.2982,
0.01,0.01,0.4,40,181.26,170.687,218,-1.03791,214,2,1,12,10,9,3,1,0,0,-0.00227395,0.9922,2,0.180066,0.000153922,85.3673,73.6142,24.0896,69.1408,94.2887,
0.01,0.01,0.4,40,181.26,167.51,214,-1.32234,213,2,2,10,8,9,3,5,3,0,-0.00493003,0.980333,1,0.173932,0.000196578,85.3559,73.6031,24.1019,69.1614,94.304,
0.01,0.01,0.4,40,181.26,170.652,217,-0.00942313,215,3,1,12,9,9,4,1,0,0,-0.0151585,1.00071,0,0.155175,0.000283085,85.3858,73.5593,24.0284,69.1321,94.3168,
0.01,0.01,0.4,40,181.26,173.079,219,-0.134703,218,7,4,9,2,7,1,10,4,0,-0.013868,1.01069,0,0.169871,0.000181439,85.3377,73.617,24.0821,69.141,94.2887,
0.01,0.01,0.4,40,181.26,174.277,221,-0.517915,220,6,2,9,3,8,2,5,4,0,-0.000973048,0.992213,2,0.183676,0.000102273,85.3708,73.6062,24.063,69.1644,94.2903,
0.01,0.01,0.4,40,181.26,174.864,223,-1.24351,222,7,2,10,3,9,1,3,1,0,-0.00365227,0.99707,0,0.184897,0.000117184,85.3701,73.6191,24.0509,69.1481,94.2628,
0.01,0.01,0.4,40,181.26,173.59,220,-0.873358,218,10,4,11,1,7,1,6,2,0,-0.0140041,1.00678,1,0.188775,0.000110061,85.3732,73.5939,24.0684,69.1651,94.289,
0.01,0.01,0.4,40,181.26,174.703,222,-1.33166,221,6,1,11,5,8,1,8,1,0,0.00212211,0.992964,2,0.195894,0.000102953,85.3843,73.6057,24.0608,69.1541,94.2913,
0.01,0.01,0.4,40,181.26,177.341,225,-0.332714,222,5,2,8,3,6,0,11,6,0,-0.00580108,0.999314,0,0.196398,8.19575e-05,85.4005,73.6102,24.0525,69.1407,94.2757,
0.01,0.01,0.4,40,181.26,176.995,224,-0.0769251,221,5,2,10,5,6,1,7,4,0,-0.0135474,1.00643,2,0.178772,0.000100989,85.373,73.6182,24.0642,69.1511,94.2897,
0.01,0.01,0.4,40,181.26,178.204,227,-1.32161,224,9,5,11,2,8,2,4,2,0,-0.00391346,0.996529,0,0.181216,0.000139558,85.3697,73.6252,24.0797,69.1538,94.2991,
0.01,0.01,0.4,40,181.26,178.183,226,-0.531934,224,7,3,10,3,7,2,5,4,0,0.00130323,1.00509,1,0.190789,0.000105579,85.3877,73.6169,24.0594,69.1402,94.2924,
0.01,0.01,0.4,40,201.374,178.806,228,-0.111004,226,9,6,9,0,7,0,7,3,0,-0.00204049,1.00826,1,0.184057,0.000185655,85.402,73.6244,24.0676,69.1635,94.2884,
0.01,0.01,0.4,40,201.374,180.02,229,-0.467583,228,5,2,10,5,7,0,4,2,0,-0.0051897,1.00732,1,0.190633,0.000218551,85.4015,73.6237,24.0833,69.1694,94.2753,
0.01,0.01,0.4,40,201.374,180.646,232,-0.174804,230,7,3,10,3,6,0,4,3,0,0.0153655,1.0085,1,0.17273,0.000188884,85.4051,73.6087,24.0602,69.1592,94.2643,
0.01,0.01,0.4,40,201.374,180.605,231,-0.245382,230,5,3,11,6,8,3,4,2,0,-0.0156981,1.003,1,0.200445,0.000148581,85.4224,73.6129,24.057,69.1709,94.2642,
0.01,0.01,0.4,40,201.374,180.282,230,-0.11055,229,8,6,9,1,7,0,12,3,0,0.012632,1.00757,2,0.195324,0.000201402,85.4067,73.6172,24.0676,69.1631,94.266,
0.01,0.01,0.4,40,201.374,181.713,233,-1.11494,232,4,2,9,5,7,1,8,5,0,0.000869204,0.997278,1,0.180899,0.000229812,85.4001,73.6222,24.0706,69.159,94.265,
0.01,0.01,0.4,40,201.374,182.396,234,-0.537003,233,5,1,10,5,7,1,5,3,0,-0.000552393,0.990804,0,0.173351,0.000151325,85.4174,73.6141,24.0737,69.1716,94.2844,
0.01,0.01,0.4,40,201.374,183.707,235,-0.297732,231,5,3,10,5,9,2,4,1,0,0.00525466,1.00316,2,0.202826,0.000152659,85.4299,73.6335,24.0537,69.1804,94.2697,
0.01,0.01,0.4,40,201.374,184.185,237,-1.29373,236,7,2,10,3,9,2,3,2,0,0.00289958,0.996431,1,0.204108,0.000211912,85.3948,73.6361,24.045,69.1802,94.2575,
0.01,0.01,0.4,40,201.374,183.933,236,-1.17318,235,5,3,9,4,7,1,8,5,0,0.0132108,1.00548,1,0.201893,0.000156764,85.4089,73.626,24.041,69.1905,94.2777,
0.01,0.01,0.4,40,201.374,185.449,239,-0.285156,235,6,4,12,6,7,2,5,1,0,0.0177553,0.999184,1,0.198009,0.000177791,85.4159,73.6351,24.0563,69.1717,94.2711,
0.01,0.01,0.4,40,201.374,184.72,238,-1.1454,237,6,2,9,3,7,0,9,4,0,0.0152799,1.00375,0,0.198569,0.000270752,85.3939,73.6476,24.0523,69.1897,94.2459,
0.01,0.01,0.4,40,201.374,187.328,240,-1.10659,239,3,1,11,8,10,5,3,2,0,-0.000858281,0.999577,1,0.198699,0.000170578,85.4173,73.633,24.0571,69.148,94.2972,
0.01,0.01,0.4,40,201.374,189.299,243,-0.886917,242,6,5,10,4,8,1,3,2,0,-0.00780839,0.999898,0,0.210962,0.0002615,85.4121,73.6524,24.0747,69.1263,94.298,
0.01,0.01,0.4,40,201.374,187.778,241,-0.69645,240,3,2,11,8,9,5,5,3,0,0.00464516,0.988867,2,0.20643,0.00021801,85.4152,73.645,24.0493,69.136,94.2826,
0.01,0.01,0.4,40,201.374,188.432,242,-1.24837,241,3,2,12,9,7,3,5,3,0,-0.0112893,0.998104,1,0.198825,0.000241734,85.4148,73.6514,24.0658,69.1274,94.302,
0.01,0.01,0.4,40,201.374,189.917,244,-1.1347,241,4,3,10,6,6,0,5,4,0,-0.0126212,1.00875,2,0.197739,0.000173669,85.4107,73.6294,24.0476,69.1477,94.2888,
0.01,0.01,0.4,40,201.374,190.391,245,-0.715762,244,5,3,11,6,9,5,3,3,0,-0.0109758,0.976887,0,0.205047,0.000147661,85.4145,73.6313,24.043,69.1637,94.2843,
0.01,0.01,0.4,40,201.374,191.72,246,-0.530714,244,5,2,10,5,7,2,5,4,0,-0.00802929,1.00123,1,0.189056,0.000127789,85.4138,73.6143,24.0392,69.1538,94.2879,
0.01,0.01,0.4,40,201.374,191.838,247,-0.668978,246,4,2,12,8,8,3,4,1,0,-0.00544736,1.00128,1,0.197676,0.000111893,85.4153,73.6241,24.0332,69.1686,94.2864,
0.01,0.01,0.4,40,201.374,192.168,248,-0.885813,247,6,3,10,4,8,1,7,2,0,-0.0194167,1.00596,3,0.194677,8.25886e-05,85.4098,73.6136,24.0241,69.1722,94.3109,
0.01,0.01,0.4,40,201.374,193.927,249,-0.562754,248,5,3,10,5,7,1,6,3,0,8.20721e-05,1.00031,1,0.199116,7.47258e-05,85.4094,73.6114,24.021,69.183,94.3081,
0.01,0.01,0.4,40,201.374,194.3,250,-0.268859,248,7,3,11,4,8,3,6,2,0,0.0114554,1.01634,0,0.182652,6.84594e-05,85.4156,73.5968,24.019,69.1808,94.313,
0.01,0.01,0.4,40,201.374,196.181,251,3.28391,248,3,1,10,7,5,1,3,2,0,0.00959551,1.00428,0,0.202871,8.08037e-05,85.4171,73.6287,24.0165,69.1679,94.2947,
0.01,0.01,0.4,40,201.374,197.374,253,5.25013,252,2,2,9,7,6,2,1,1,0,0.00107927,1.01141,2,0.197171,1.79134e-05,85.4303,73.6038,24.0214,69.1759,94.3011,
0.01,0.01,0.4,40,221.502,197.786,254,-0.41733,253,1,1,12,11,10,6,1,1,0,0.000679191,1.00151,1,0.194708,0.000249147,85.4401,73.5901,24.0196,69.1728,94.3092,
0.01,0.01,0.4,40,221.502,197.024,252,-0.0833306,249,1,0,11,10,10,4,1,0,0,0.0106861,1.00049,1,0.200264,0.000302042,85.4152,73.6034,24.0197,69.1832,94.2971,
0.01,0.01,0.4,40,221.502,197.938,255,-0.662338,253,0,0,12,12,8,2,0,0,0,-0.00194975,1.01241,1,0.1999,0.000233495,85.4458,73.6128,24.0126,69.1709,94.2902,
0.01,0.01,0.4,40,221.502,200.015,256,-0.0737883,255,3,1,11,8,10,4,2,0,0,0.0154563,1.00356,2,0.202549,0.000225757,85.4455,73.609,24.0107,69.1677,94.2934,
0.01,0.01,0.4,40,221.502,200.015,257,-0.318195,254,2,0,10,8,9,2,2,1,0,0.0044927,0.990052,0,0.188766,0.000303529,85.4252,73.6064,24.0135,69.1868,94.3078,
0.01,0.01,0.4,40,221.502,201.545,259,-0.860034,256,5,2,10,5,8,2,5,3,0,-0.00242584,0.99555,1,0.184179,0.000204197,85.4365,73.6028,24.0023,69.1576,94.2942,
0.01,0.01,0.4,40,221.502,201.515,258,-0.441399,256,4,3,12,8,10,5,4,0,0,-0.00211262,1.00452,1,0.217729,0.000230098,85.4466,73.6041,24.015,69.1755,94.2904,
0.01,0.01,0.4,40,221.502,202.04,260,-1.08379,258,5,0,10,5,6,2,8,6,0,0.00803246,0.995083,1,0.220754,0.000190616,85.4484,73.5855,24.0035,69.164,94.3064,
0.01,0.01,0.4,40,221.502,203.689,261,-0.652604,260,5,4,11,6,9,3,4,1,0,0.00950222,0.990835,1,0.233733,0.000165092,85.4531,73.5808,24.0118,69.1755,94.2784,
0.01,0.01,0.4,40,221.502,203.821,262,-0.129934,259,5,2,9,4,7,0,5,3,0,-0.00573953,0.993682,1,0.170753,0.000222999,85.4425,73.5885,24.0138,69.1607,94.313,
0.01,0.01,0.4,40,221.502,205.687,264,-0.233616,261,2,1,11,9,8,2,3,1,0,-0.0137588,0.987644,2,0.236149,0.00016241,85.4491,73.5616,24.0055,69.1704,94.2718,
0.01,0.01,0.4,40,221.502,205.577,263,-0.685848,262,5,2,11,6,9,2,4,0,0,0.0182767,1.00211,0,0.159988,0.000207804,85.4318,73.5718,24.0111,69.1459,94.3152,
