dExpParam,dMutationStrength,dFracKilled,dMetabolicCost,gtime,tbirth,nest_id,neststock,mom_id,num_steal,num_sucsteal,num_forage,num_sucforage,num_rentry,num_sucrentry,num_raid,num_sucraid,num_actions,int,slope,offspring,neutral_gene,popavg_dist,cue0,cue1,cue2,cue3,cue4,cue5,cue6,cue7,cue8,cue9
0.1,1,0.4,40,213.188,200.04,89,-0.142932,35,30,7,38,8,31,4,33,18,0,0.412542,1.00516,0,-1.77348,0.0344238,16.391,1.55709,3.5739,19.582,9.68446,9.44448,3.07084,13.251,0.475154,4.02293,
0.1,1,0.4,40,213.188,200.04,63,-0.0702687,35,34,18,39,5,36,2,34,15,0,0.351596,1.66464,0,0.656662,0.0627435,13.7271,1.39035,3.30455,20.4223,10.5967,10.1838,1.20011,12.9745,1.79487,5.14837,
0.1,1,0.4,40,213.188,200.04,64,-0.0618749,35,29,11,35,6,28,2,41,17,0,0.634587,-0.322634,0,0.270899,0.0427436,15.9546,0.836572,4.17119,18.7227,10.6949,8.62593,3.9958,13.4357,0.700291,2.87499,
0.1,1,0.4,40,213.188,200.04,77,-0.240722,35,34,11,39,5,33,1,48,14,0,0.44883,2.21837,0,0.830398,0.0529673,16.0488,0.800679,3.5252,21.0878,10.0325,8.43172,1.25817,14.2695,4.6963,5.43234,
0.1,1,0.4,40,213.188,200.04,58,-0.254539,35,40,13,47,7,42,2,40,13,0,0.5939,0.61919,0,0.0563765,0.0506874,16.5845,1.93426,5.40827,18.3324,9.84049,7.59757,3.40201,11.4549,1.71672,4.33574,
0.1,1,0.4,40,213.188,200.04,99,-0.357552,35,61,22,66,5,63,0,46,6,0,0.854658,0.190041,0,0.820548,0.0634133,14.1778,0,3.89945,19.3064,9.09446,9.52032,1.71909,13.716,0.387284,3.35829,
0.1,1,0.4,40,213.188,200.04,92,-0.121525,35,59,13,63,4,56,1,47,6,0,0.786991,0.968665,0,0.90567,0.0581801,15.3105,1.34729,2.67669,20.9241,10.9763,7.71798,4.45201,14.9356,2.80148,3.76751,
0.1,1,0.4,40,213.188,200.04,75,-0.107541,35,60,12,65,5,60,1,42,7,0,0.843645,0.819639,0,0.445076,0.0485932,14.9192,1.86738,4.66467,20.0174,9.28441,8.57261,1.754,12.2513,0.456928,2.86722,
0.1,1,0.4,40,213.188,200.04,86,-0.105586,35,64,18,70,6,65,0,68,0,0,0.983856,0.914543,0,0.826852,0.0711874,16.9884,2.23345,6.8945,19.3019,11.477,10.0577,2.78528,15.1085,3.62907,4.8219,
0.1,1,0.4,40,213.188,200.04,53,-0.167961,35,67,18,75,8,72,0,61,0,0,1.50198,2.28729,0,1.00216,0.0497919,16.2228,0.777345,4.509,21.7613,7.75169,8.90446,3.50103,14.483,3.70902,4.1022,
