max_gtime_evolution,dRemovalTime,dReproductionTime,dTickTime,dOutputTime,dFracDeadNest,dFracLastIndRecord,dInitIntercept,dInitSlope,bIsCoevolve,dFracKilled,dMetabolicCost,dMutationStrength,dMutationStrengthCues,dFracIndMutStrength,dMutBias,iNumWorkers,iNumCues,iNumColonies,dInitNestStock,dInitFoodStock,dExpParam,dMeanActionTime,dRatePopStock,dConstantPopStock,dRateNestStock,iModelChoice,iTolChoice,iKillChoice,iRepChoice,iFoodResetChoice,iConstStockChoice,gtime,popstock,popsize,glasttime,popstocklast,popsizelast,bcnest_avg,bcnest_std,bcind_avg,bcind_std,nshan_avg,nshan_std,nsimp_avg,nsimp_std,ishan_avg,ishan_std,isimp_avg,isimp_std,relatedness,neutral_avg,neutral_std,int_avg,int_std,slope_avg,slope_std,cueabun_avg,cueabun_std,steal,sucsteal,leave,sucfor,rentry,sucrentr,sucfood,offprings_avg,offspring_std,offsimp,offshan,timealive_avg,timealive_std,maxtime_alive,mintime_alive,simulation_folder,rep_num
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,48,46,199958,42,46,0.400065,0.120256,0.390892,0.129415,1.92195,0.140948,0.830453,0.0319393,1.93102,0.135706,0.831129,0.0315135,0.997859,10.7292,1.22491,-0.39411,0.819381,1.16891,0.755096,14.4561,4.8057,17320600,13013900,46597700,29277100,46497000,24708400,29213200,1.3913,2.26963,0.92041,2.75572,551.387,496.06,2355.76,155.73,582,10
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,22,47,199958,11,47,0.423121,0.117082,0.413294,0.12767,1.89889,0.151659,0.825946,0.032529,1.90792,0.148386,0.826689,0.0321705,0.998015,3.85669,2.314,-0.545435,0.690176,0.804794,1.0274,26.317,6.10347,16961800,12330300,46215900,29254100,46115000,24965800,29190100,1.46809,2.78179,0.902331,2.70134,606.517,633.09,3355.48,155.449,583,10
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,40,41,199959,228,41,0.564345,0.142385,0.543368,0.15523700000000001,1.73307,0.173463,0.799472,0.0389965,1.77612,0.156666,0.803731,0.0364467,0.998671,-86.8829,10.8232,-0.434007,0.674052,1.2056,0.929214,54.227,14.5299,13523100,9221730,42269300,28746200,42166800,25599200,28678100,1.97561,3.26465,0.909008,2.67203,727.016,731.943,3556.31,156.28,584,10
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,65,36,199959,208,36,0.566369,0.150402,0.541146,0.163165,1.67348,0.19719,0.782873,0.0507078,1.72533,0.177551,0.788847,0.0473451,0.997491,-16.2561,15.9542,-0.815752,0.753973,1.10142,1.16552,87.2656,21.0874,11184700,7207270,39354400,28169700,39250300,25513300,28099100,2.19444,2.93276,0.922609,2.82339,822.904,649.794,2556.26,156.23,585,10
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,181,20,199968,209,20,0.325123,0.266627,0.310434,0.269103,1.96397,0.0681257,0.838174,0.0199957,1.96408,0.0682607,0.838175,0.0200123,0.998572,-0.465613,0.203041,0.0698115,0.217415,2.53744,0.990066,70.7911,6.38255,7837480,2445130,22845700,15008200,22695600,12587800,14957100,204.2,472.166,0.68267,1.42131,23063.5,50800.6,192367,162.962,586,10
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,6,39,199962,0,39,0.55814,0.157488,0.53795,0.171176,1.72751,0.16484,0.78923,0.0381385,1.75915,0.154016,0.792683,0.0369877,0.997872,-12.7175,0.882652,0.510936,0.637545,1.77463,0.754872,6.81329,2.23194,17568400,4263200,32710700,15142300,32602200,11960700,15108700,3.35897,5.24031,0.911952,2.75341,1224.81,1118.01,5758.2,158.129,587,10
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,40,37,199960,15,37,0.582295,0.154874,0.558035,0.169476,1.52083,0.287047,0.723434,0.115284,1.58065,0.270154,0.732258,0.110028,0.99774,-4.63832,2.06459,0.399277,0.48166,1.79238,0.715817,9.861,3.64844,20875100,3675870,36023100,15148000,35918900,8995180,15116000,5.21622,7.41487,0.91836,2.84035,1735.78,1838.23,9157.5,157.385,588,10
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,0,31,199961,188,31,0.673126,0.157235,0.628776,0.1739,1.48158,0.236104,0.732172,0.082223,1.58681,0.222965,0.748272,0.0765863,0.997986,-24.228,11.3205,0.143738,0.347443,1.88102,0.63554600000000006,28.0478,7.8748,19186500,3111340,34327800,15141300,34224500,10868700,15109500,9.22581,11.204,0.920167,2.86129,2757.97,2321.33,8358.06,157.924,589,10
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,32,35,199961,1,35,0.85122,0.168143,0.758058,0.173007,0.802301,0.367019,0.457472,0.200691,1.19881,0.33312,0.582779,0.159365,0.997552,11.2552,9.35985,-0.286958,0.367462,2.28868,0.638717,9.75475,4.46162,20873000,2346630,36014000,15140900,35911200,13396200,15108400,235.314,190.897,0.952625,3.17597,67695.9,52444.1,160760,157.878,59,1
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,0,0,1,2,200000,57,30,199961,0,30,0.76642,0.16876,0.701716,0.17917,1.1824,0.343083,0.633944,0.144492,1.42376,0.243996,0.696246,0.0804201,0.999535,34.7817,49.4631,0.148732,0.392357,1.78844,0.623386,32.065,13.2343,17912800,2699480,33058800,15146000,32955200,11619800,15113700,13.9333,17.6521,0.913166,2.76761,3984.88,3465.22,12958.4,358.146,590,10
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,167,48,199958,248,48,0.159142,0.0696536,0.155947,0.0718977,1.41004,0.150923,0.667739,0.0456041,1.41322,0.149111,0.668125,0.0454152,0.99933399999999994,1.6993,0.352439,-0.21576,0.497237,1.66263,1.1177,9.76643,0.723926,18059000,15788400,47421500,29362600,47320700,26622300,29299100,9.54167,20.6337,0.881743,2.4467,2805.39,5409.08,24555.7,155.367,591,10
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,293,48,199958,10,48,0.64869,0.158661,0.620536,0.169504,1.50976,0.298887,0.725495,0.0975843,1.58072,0.26552,0.737042,0.0888438,0.997557,0.572363,0.914618,-0.134784,0.497252,2.0814,0.998988,4.36531,1.16849,17440500,8228340,46720300,29279800,46619300,26234500,29216000,36.9167,41.2441,0.953163,3.17157,10955.6,12128.5,37955.9,155.438,592,10
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,231,50,199957,23,50,0.787555,0.166847,0.723358,0.166167,1.10945,0.387898,0.596563,0.157087,1.37842,0.300453,0.668759,0.112883,0.997342,-7.2923,1.99992,-0.393748,0.550983,1.81467,1.02353,3.28848,2.08462,19064200,6013100,48510600,29446400,48410000,25936100,29384200,75.22,99.0538,0.945318,3.05395,22467.1,29359.3,96155.9,154.871,593,10
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,177,47,199958,235,47,0.784248,0.170067,0.710353,0.164984,1.12432,0.458075,0.598957,0.189368,1.42819,0.334544,0.68419,0.127792,0.997519,-9.73895,9.85784,-0.506439,0.520514,2.09887,1.02485,13.9091,9.069,16909500,4968670,46159500,29250000,46058700,26830300,29185500,118.447,153.402,0.943036,3.0208,35445.2,45368.8,153557,155.495,594,10
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,108,39,199958,94,39,0.848737,0.16746,0.749314,0.168502,0.882764,0.387941,0.506888,0.187169,1.30911,0.33105,0.63486,0.141126,0.998097,31.5719,25.3745,-0.477984,0.413465,1.91482,1.12764,22.4337,18.5323,14792900,4481740,43765700,28972800,43663900,27015400,28906300,215.769,209.934,0.950086,3.11617,63479.6,60526.2,181358,155.756,595,10
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,62,27,199964,102,27,0.363156,0.209496,0.351032,0.215983,1.90927,0.093203,0.818994,0.030642,1.90942,0.0932593,0.819008,0.0306445,0.999038,-0.15923,0.268546,0.132003,0.1275,3.02858,0.549192,52.5638,6.08178,13223600,3422180,28349300,15125700,28226000,12082500,15086500,104.815,130.869,0.905224,2.6118,21352.8,24484,83361.3,159.831,596,10
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,0,40,199961,298,40,0.671816,0.169638,0.643937,0.186878,1.46306,0.294646,0.713913,0.0941801,1.52554,0.278714,0.723535,0.0897087,0.99811,-2.89219,1.18955,0.0735956,0.474129,2.45271,0.977316,4.92726,2.25723,19611000,4660790,34749600,15138600,34642700,12078100,15105300,29.025,33.8412,0.941015,3.04501,8637.77,9812.15,41958.3,157.646,597,10
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,7,35,199960,33,36,0.784384,0.164179,0.719174,0.174972,1.12406,0.358458,0.594961,0.164566,1.35082,0.284015,0.654517,0.123015,0.999293,14.3305,3.3298,-0.171135,0.445887,2.75028,0.767182,3.3104,1.49953,22725100,3141530,37881700,15156500,37778700,12559600,15124700,126.083,128.146,0.943528,3.03853,36040.5,34555.6,103958,156.658,598,10
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,233,33,199960,200,33,0.85432,0.172568,0.760746,0.174579,0.778902,0.335685,0.457054,0.188098,1.20904,0.294948,0.598058,0.13498,0.997412,8.25886,8.53612,-0.252358,0.327288,2.40875,0.556261,9.44758,5.56813,21126600,2402790,36276700,15150100,36174400,13290000,15118200,235.364,213.547,0.944751,3.05108,66194.5,58073.2,187960,157.079,599,10
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,0,29,199961,246,29,0.371944,0.243791,0.360365,0.248433,1.9021,0.156149,0.818937,0.0338221,1.90234,0.155774,0.818965,0.0337779,0.999898,0.788379,0.83542400000000006,0.0514894,0.306479,2.55382,0.692376,44.3472,11.2541,17395000,4537630,32540900,15145900,32435700,12715000,15113800,15.2759,17.7587,0.918914,2.75254,4220.22,4475.31,15358.3,358.104,6,1
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,178,33,199961,62,33,0.864964,0.177746,0.759096,0.175238,0.704727,0.400051,0.403106,0.228495,1.19334,0.323052,0.580037,0.149567,0.99743,1.22832,17.6052,-0.416842,0.293197,2.58567,0.561181,14.8732,6.41362,19051500,2153490,34198500,15147000,34095300,13510900,15114600,275.939,219.547,0.950514,3.1181,77328.5,59000.1,173960,157.575,60,1
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,2,0,1,0,1,2,200000,210,36,199961,110,36,0.874007,0.171852,0.770375,0.170797,0.672606,0.405544,0.391487,0.229676,1.1805,0.340699,0.576286,0.160675,0.997289,31.8751,17.9714,-0.352225,0.357573,2.24621,0.506452,15.9155,9.66405,19090500,2369090,34231100,15140700,34128200,13641000,15108600,234.972,219.703,0.947937,3.10576,66536.4,59206.6,180760,157.576,600,10
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,271,41,199958,213,41,0.0428192,0.0169217,0.0418661,0.0177703,1.197,0.0470959,0.545695,0.0127253,1.19733,0.046931,0.545743,0.0127333,0.999669,1.28457,0.549638,-0.532142,0.658718,0.746803,1.0273,44.9028,0.706089,15000000,13510000,44000700,29000600,43899300,26726400,28934300,1.31707,1.56858,0.941015,2.97001,536.421,392.136,1555.95,155.928,601,11
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,146,43,199958,128,43,0.183608,0.0625397,0.179644,0.0666917,1.76127,0.106313,0.761236,0.0320539,1.76357,0.106024,0.761595,0.0319744,0.999481,-2.10578,1.85146,-0.430106,0.630808,0.9945,0.888359,37.3356,4.51659,15847400,12517000,44963000,29115600,44861800,25666000,29049900,1.55814,2.19198,0.93072,2.82374,560.135,445.11,1755.5,155.48,602,11
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,123,47,199958,158,47,0.387663,0.123558,0.379213,0.132029,1.78125,0.148534,0.804034,0.0282203,1.78991,0.14574,0.804665,0.0279939,0.997691,27.2342,2.01982,-0.554545,0.801951,1.04718,1.08548,29.4872,6.6836,16596700,11054300,45812500,29215700,45711800,25140300,29151300,1.40426,2.23759,0.924702,2.68773,521.429,497.352,2555.5,155.468,603,11
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,86,41,199959,264,41,0.52344,0.145167,0.505602,0.15675,1.72926,0.193849,0.791253,0.0460481,1.76124,0.175512,0.794771,0.0433097,0.999539,-25.3724,21.8341,-0.408343,0.699877,1.47504,0.982881,67.6092,15.2207,13478900,7843600,42225200,28746300,42122800,25607300,28678400,2.04878,3.77379,0.892857,2.64549,697.95,614.058,2956.52,156.483,604,11
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,36,37,199959,98,38,0.559452,0.147648,0.534911,0.158133,1.59478,0.219477,0.760585,0.0611698,1.65956,0.193985,0.768903,0.0568438,0.998289,194.365,22.4037,-0.317067,0.585371,1.31505,0.837236,81.4169,18.3662,11211300,5881870,39399200,28187900,39295200,25567100,28117400,2.84211,6.01107,0.855967,2.4562,814.527,972.16,5556.7,156.625,605,11
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,42,26,199964,27,26,0.482094,0.276008,0.465348,0.285112,1.84938,0.0814227,0.802139,0.0238437,1.84952,0.0812563,0.802148,0.0238264,0.999163,-0.165576,0.42364,-0.212651,0.3302,2.39758,0.804108,80.8684,12.0868,11869900,3051970,26990900,15121000,26861800,14350200,15079100,18.1154,21.4015,0.907857,2.61953,3660.16,4094.84,16960.5,160.087,606,11
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,41,32,199961,8,32,0.343407,0.117609,0.333103,0.127519,1.79653,0.137118,0.796855,0.0302267,1.80536,0.134181,0.797673,0.0299728,0.998064,-8.28101,1.19481,0.344183,0.374377,2.00636,0.687277,16.7724,1.8018,19875900,3528670,35028000,15152100,34924600,10309800,15120400,5.46875,7.08424,0.91631,2.7917,1676.27,1516.49,6557.63,157.502,607,11
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,0,32,199960,1,32,0.457622,0.151418,0.44327,0.163964,1.83209,0.153893,0.810182,0.0294978,1.8468,0.145696,0.8114,0.0289484,0.99872,1.47754,2.93653,0.237463,0.404471,1.83675,0.712253,20.5837,3.19258,21821700,3101710,36977100,15155400,36874500,10053900,15123700,5.0625,5.60657,0.930422,2.79371,1394.6,1083.34,4357.14,157.078,608,11
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,0,34,199961,0,35,0.634906,0.156988,0.603907,0.173793,1.58049,0.244111,0.753359,0.0691942,1.64686,0.218051,0.762432,0.0630796,0.999489,8.14333,18.6174,0.0641848,0.349184,1.9713,0.689276,46.9148,15.5395,19766000,2274420,34915100,15149100,34812700,11983200,15117000,7.42857,8.97389,0.929734,2.92988,2146.01,1671.94,6957.5,157.408,609,11
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,40,40,199958,18,41,0.0449777,0.0179644,0.0439885,0.0188603,1.97797,0.0351681,0.842899,0.00519537,1.97808,0.0350064,0.842906,0.00518316,0.999412,-1.15368,0.442009,-0.419669,0.65119,1.01549,1.03102,39.9795,1.29443,14461600,13156900,43369900,28908400,43268000,26795600,28841400,1.78049,3.11966,0.900732,2.59728,677.715,689.833,3355.8,155.759,61,2
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,179,34,199961,60,34,0.705608,0.162965,0.663108,0.179263,1.35871,0.320271,0.687897,0.116046,1.48233,0.275696,0.711849,0.0988037,0.999386,-16.3511,39.8824,-0.195183,0.372637,2.01715,0.712117,55.6208,17.1055,18344200,1873980,33492900,15148700,33390100,12974300,15115800,8.29412,10.9209,0.919597,2.83512,2610.97,2803.53,11958.2,157.999,610,11
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,1,0,1,2,200000,163,42,199958,121,42,0.497055,0.286548,0.486376,0.292417,1.69375,0.254639,0.750791,0.0675748,1.6939,0.254482,0.750798,0.0675681,0.999579,-0.179611,0.378714,-0.232409,0.429241,1.97476,0.986897,62.1623,8.67394,14765500,5515870,43748500,28983100,43646700,27768400,28916300,18.6667,35.8984,0.888133,2.68678,5679.68,10306.3,56956.5,155.794,611,11
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,1,0,1,2,200000,241,47,199958,13,48,0.33873,0.165174,0.331376,0.169281,1.6492,0.210506,0.739185,0.061671,1.65808,0.204985,0.7403,0.0609,0.998838,-3.67969,1.29517,-0.060435,0.557288,2.36278,1.25874,24.3113,8.3973,16688100,6412760,45915100,29227000,45814400,27113300,29162700,83.7917,128.013,0.930541,2.88528,24647.3,36861.4,129557,155.42,612,11
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,1,0,1,2,200000,102,45,199958,143,45,0.470939,0.147408,0.458524,0.157088,1.7174,0.22637,0.772869,0.0699038,1.73448,0.214996,0.774823,0.0678274,0.999718,-10.287,5.1919,-0.250554,0.540217,2.38298,1.22626,22.6113,3.705,16692500,5102180,45917800,29225300,45817100,27148800,29160900,61.5556,84.1033,0.936294,2.97342,18022.6,23853.7,99756.7,155.746,613,11
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,1,0,1,2,200000,146,46,199958,170,46,0.756859,0.169309,0.701126,0.171567,1.18709,0.404886,0.621881,0.173641,1.4072,0.29676399999999997,0.678027,0.121234,0.996568,15.8232,8.72588,-0.364524,0.371992,2.18781,0.954789,18.9323,10.2683,16634700,3568780,45853500,29218700,45752700,27015300,29154400,111.261,150.682,0.938388,2.96348,32982.1,44070,174158,155.595,614,11
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,1,0,1,2,200000,75,43,199958,55,43,0.803799,0.18627,0.728212,0.179897,0.985168,0.446589,0.53947,0.213549,1.31732,0.311795,0.642196,0.134179,0.998825,18.3855,33.5269,-0.62665,0.528341,2.25992,0.990656,25.501,15.8081,14850600,3099640,43833300,28982700,43731700,27157500,28916300,137.581,151.077,0.948702,3.11098,40705.3,43302,147358,156.02,615,11
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,1,0,1,2,200000,146,32,199962,3,32,0.418291,0.202643,0.406467,0.211351,1.91738,0.0594169,0.824746,0.0193472,1.91759,0.0594311,0.824763,0.019348,0.999485,-0.259271,0.403383,-0.216176,0.250396,3.07011,0.662888,63.7256,10.6651,17563000,3654200,32711800,15148800,32608100,14532300,15116400,59.4688,62.1998,0.934564,2.92385,18189.9,18544.4,66959.4,158.356,616,11
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,1,0,1,2,200000,101,33,199961,5,33,0.472536,0.206157,0.459556,0.216954,1.73177,0.251748,0.769609,0.0687447,1.73339,0.25033300000000003,0.76967699999999994,0.0687288,0.999581,-0.470909,2.31535,0.00101046,0.132848,2.79596,0.694553,36.6745,8.65252,19491200,3512380,34639600,15148400,34536600,14109300,15116100,98.6667,128.219,0.918523,2.73804,28158.1,36338.8,136560,157.643,617,11
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,1,0,1,2,200000,16,32,199960,10,32,0.456593,0.147502,0.441785,0.16202,1.75616,0.161403,0.789144,0.04035,1.76835,0.158205,0.790368,0.0397675,0.999403,-0.854804,3.77841,-0.0574537,0.12351,3.155,0.712283,29.7739,6.63668,20309500,2503190,35465000,15155500,35362600,13749900,15123300,163.844,164.866,0.937109,2.93795,47445.5,47280.6,155560,157.337,618,11
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,1,0,1,2,200000,4,35,199960,7,35,0.768828,0.161737,0.707625,0.173939,1.17653,0.3271,0.628127,0.128796,1.39235,0.280109,0.677019,0.109342,0.997939,-0.578085,8.55708,-0.332782,0.266788,2.50609,0.750274,17.3286,6.97299,21872900,1383690,37030600,15157800,36928500,13908200,15125200,159.743,160.186,0.942698,3.04455,46346.1,44775.1,161159,156.835,619,11
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,0,0,1,2,200000,143,44,199958,168,44,0.329332,0.128087,0.322265,0.134381,1.94483,0.0965326,0.835576,0.0174697,1.94777,0.0950489,0.835726,0.0174645,0.999091,-0.898525,1.7443,-0.409237,0.69051,1.08424,0.950782,24.6045,2.57446,16932900,11872600,46189400,29256500,46089100,24821700,29192400,1.38636,3.16383,0.858909,2.44522,496.428,421.213,2155.53,155.515,62,2
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,0,0,1,0,1,2,200000,22,36,199960,12,36,0.828815,0.172637,0.737982,0.172623,0.907996,0.434191,0.512167,0.216302,1.29704,0.318219,0.633063,0.135898,0.996542,-1.51152,16.9936,-0.486301,0.318189,2.55909,0.707919,21.6918,12.5804,20583900,1341060,35737000,15153100,35634500,14033300,15120000,206.833,175.269,0.952276,3.15834,61041.5,50156.1,164760,157.288,620,11
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,237,44,199958,187,45,0.0500101,0.0193088,0.0490523,0.0202802,1.74779,0.0372173,0.778182,0.00891633,1.74799,0.0371637,0.778198,0.00893289,0.999674,-0.655271,0.632614,-0.61346,0.739699,1.20444,0.885153,39.8548,1.24489,14579900,13246600,43513700,28933800,43411800,27011200,28866900,1.35556,2.41436,0.907283,2.61428,515.861,476.285,2155.87,155.858,621,11
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,0.5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,192,48,199958,208,48,0.279543,0.120185,0.274006,0.12423,1.88075,0.169391,0.805261,0.0406047,1.88559,0.165765,0.805708,0.0403847,0.997404,-12.0076,1.11151,-0.385559,0.749482,1.08037,0.822001,21.4711,2.39647,16816000,13317600,46046700,29230700,45945600,25208400,29166100,1.54167,2.54917,0.922206,2.71434,551.464,517.194,2155.65,155.627,622,11
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,251,47,199958,250,47,0.437598,0.136655,0.42683,0.145705,1.79554,0.162106,0.796259,0.0383091,1.8101,0.154372,0.7977,0.0374577,0.998366,-7.82448,2.47175,-0.418049,0.846568,1.0721,0.887933,22.474,4.83964,16304300,12240800,45476800,29172400,45375800,25235200,29107300,1.34043,2.14651,0.924162,2.85192,521.592,443.049,2155.65,155.631,623,11
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,5,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,176,41,199958,102,41,0.506665,0.129822,0.489663,0.143005,1.76297,0.158054,0.801034,0.0360426,1.79347,0.145062,0.804263,0.0345315,0.997738,83.0178,10.5717,-0.506602,0.628049,1.45218,0.894236,64.9696,13.3477,13475000,9026470,42208900,28733900,42106000,25574100,28665900,2.02439,3.15832,0.916243,2.67555,668.061,708.218,3355.9,155.859,624,11
200000,200,200,2,50.1,1,0.05,0,1,0,0.4,40,1,10,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,221,36,199959,27,36,0.623867,0.161161,0.593767,0.175579,1.58346,0.251927,0.752913,0.0767271,1.64988,0.230639,0.762133,0.072293,0.999231,238.092,34.407,-0.370274,0.80215,1.25729,0.819103,86.5917,24.1064,11191400,6917240,39365300,28174000,39261100,25592000,28103300,2.08333,2.88073,0.919111,2.66747,762.276,595.334,2156.74,156.711,625,11
200000,200,200,4,50.1,1,0.05,0,1,0,0.4,40,1,0.1,0.1,0,10,10,50,25,300,0.1,1,0,50,0,1,0,0,0,1,2,200000,296,25,199964,296,25,0.415642,0.219664,0.400669,0.229134,1.93513,0.150299,0.820281,0.038026,1.93514,0.150281,0.82027,0.0380311,0.999752,0.233664,0.625614,0.077049,0.158639,2.94004,0.590037,67.1676,13.4049,11715200,3139510,26835600,15120400,26705100,12692300,15078200,85.16,115.388,0.886563,2.49291,16296,21571.5,75561.2,559.688,626,11
